url,location,floor,floors_count,rooms_count,price,year_of_construction,house_material_type,finish_type,living_meters,kitchen_meters,district,street,house_number,underground
https://reutov.cian.ru/sale/flat/309045500/,Реутов,5,9,1,7600000,1970,,,20 м²,"6,5 м²",, Калинина,10,Реутов
https://reutov.cian.ru/sale/flat/307949366/,Реутов,8,25,1,7450000,0,,,,,, Октября,52,Никольское
https://reutov.cian.ru/sale/flat/298760220/,Реутов,6,27,1,12200000,2016,,,,,, Реутовских ополченцев,4,Реутов
https://reutov.cian.ru/sale/flat/303193494/,Реутов,9,25,1,11300000,2016,,,22 м²,16 м²,, Реутовских ополченцев,2,Реутов
https://reutov.cian.ru/sale/flat/306234797/,Реутов,15,17,1,10150000,2014,,,"19,9 м²","9,3 м²",,Юбилейный проспект,72,Никольское
https://reutov.cian.ru/sale/flat/299280973/,Реутов,24,24,1,10500000,2006,,,"22,3 м²","12,4 м²",,Парковая ,8к2,Реутов
https://reutov.cian.ru/sale/flat/304520155/,Реутов,2,20,2,13446425,2024,,Без отделки,,,,проспект Мира,22,Реутов
https://reutov.cian.ru/sale/flat/301544939/,Реутов,25,25,2,10620000,2007,,,30 м²,"11,8 м²",,Советская ,4к1,Реутов
https://reutov.cian.ru/sale/flat/308934075/,Реутов,16,25,2,15200000,2013,,,38 м²,7 м²,,Юбилейный проспект,49,Новокосино
https://reutov.cian.ru/sale/flat/308029834/,Реутов,22,25,2,14226700,2027,Монолитно-кирпичный,Без отделки,"32,5 м²","10,8 м²",,,,Новокосино
https://reutov.cian.ru/sale/flat/308827018/,Реутов,17,25,2,16100000,2016,,,"31,9 м²","15,2 м²",,Юбилейный проспект,40,Новокосино
https://reutov.cian.ru/sale/flat/308796494/,Реутов,4,14,2,9700000,0,,,23 м²,"9,5 м²",,Юбилейный проспект,44,Новокосино
https://reutov.cian.ru/sale/flat/307420115/,Реутов,8,25,2,13285000,2026,Монолитно-кирпичный,Без отделки,"22,6 м²","22,7 м²",,,к2,Новокосино
https://reutov.cian.ru/sale/flat/307844021/,Реутов,17,25,2,11000000,2022,,,30 м²,10 м²,,Носовихинское шоссе,43,Новокосино
https://reutov.cian.ru/sale/flat/306937099/,Реутов,11,25,2,12300000,2013,,,32 м²,6 м²,,Юбилейный проспект,49,Новокосино
https://reutov.cian.ru/sale/flat/293617441/,Реутов,16,25,2,13079000,2026,Монолитно-кирпичный,Без отделки,30 м²,"16,7 м²",,,к2,Новокосино
https://reutov.cian.ru/sale/flat/308908925/,Реутов,4,4,2,8399999,1962,,,"28,6 м²",6 м²,, Гагарина,11,Реутов
https://reutov.cian.ru/sale/flat/308551874/,Реутов,7,19,2,14500000,2014,,,26 м²,14 м²,,Юбилейный проспект,51,Новокосино
https://reutov.cian.ru/sale/flat/299246797/,Реутов,15,25,2,9200000,2020,,,21 м²,9 м²,,Садовый проезд,9,Реутов
https://reutov.cian.ru/sale/flat/301663860/,Реутов,8,25,2,10100000,2023,,Без отделки,22 м²,"14,4 м²",,Юбилейный проспект,45,Новокосино
https://reutov.cian.ru/sale/flat/299516796/,Реутов,4,9,2,8500000,1967,,,"28,3 м²","5,8 м²",,Комсомольская ,3а,Реутов
https://reutov.cian.ru/sale/flat/308509107/,Реутов,3,5,2,7200000,1971,,,"29,8 м²",6 м²,,Советская ,7,Реутов
https://reutov.cian.ru/sale/flat/308246099/,Реутов,18,25,2,11800000,2023,,,,23 м²,,Юбилейный проспект,45,Новокосино
https://reutov.cian.ru/sale/flat/305771498/,Реутов,3,5,2,11700000,1960,,,,7 м²,, Гагарина,18,Реутов
https://reutov.cian.ru/sale/flat/294856312/,Реутов,12,25,2,14000000,0,,,37 м²,"9,4 м²",, Октября,52,Никольское
https://reutov.cian.ru/sale/flat/288575631/,Реутов,7,25,2,13450000,2020,,,"43,7 м²",12 м²,,проспект Мира,12к1,Новогиреево
https://reutov.cian.ru/sale/flat/302339150/,Реутов,9,25,3,18057300,2026,Монолитно-кирпичный,Без отделки,"51,1 м²","10,8 м²",,,к4,Новокосино
https://reutov.cian.ru/sale/flat/308952183/,Реутов,2,8,3,9900000,0,,,36 м²,7 м²,,Лесная ,6,Реутов
https://reutov.cian.ru/sale/flat/308976462/,Реутов,1,9,3,19100000,2003,,,,"25,5 м²",,Носовихинское шоссе,21,Новокосино
https://reutov.cian.ru/sale/flat/293616784/,Реутов,3,25,3,16042600,2026,Монолитно-кирпичный,Без отделки,"39,2 м²",20 м²,,,к1,Новокосино
https://reutov.cian.ru/sale/flat/308952175/,Реутов,4,4,3,8200000,1971,,,"40,2 м²",6 м²,,Советская ,35,Реутов
https://reutov.cian.ru/sale/flat/308963142/,Реутов,25,25,3,25100000,2014,,,"75,2 м²",38 м²,,Юбилейный проспект,53,Никольское
https://reutov.cian.ru/sale/flat/293617513/,Реутов,23,25,3,17847500,2026,Монолитно-кирпичный,Без отделки,"39,4 м²","20,7 м²",,,к2,Новокосино
https://reutov.cian.ru/sale/flat/308942424/,Реутов,15,25,3,19200000,2008,,,"47,9 м²","12,3 м²",, Октября,20,Новокосино
https://reutov.cian.ru/sale/flat/306932825/,Реутов,13,14,3,13800000,0,,,"42,5 м²","11,4 м²",,Юбилейный проспект,3,Новокосино
https://reutov.cian.ru/sale/flat/307359357/,Реутов,14,25,3,17500000,2015,,,47 м²,14 м²,,Юбилейный проспект,61,Никольское
https://reutov.cian.ru/sale/flat/308899745/,Реутов,23,25,3,13000000,2020,,,44 м²,14 м²,,Садовый проезд,9,Реутов
https://reutov.cian.ru/sale/flat/302035266/,Реутов,3,25,3,18900000,2007,,,51 м²,10 м²,,Советская ,4к1,Реутов
https://reutov.cian.ru/sale/flat/308562797/,Реутов,10,14,3,14200000,0,,,48 м²,14 м²,, Победы,22к1,Реутов
https://reutov.cian.ru/sale/flat/308029770/,Реутов,10,25,1,8035540,2027,Монолитно-кирпичный,Без отделки,"13,9 м²",5 м²,,,,Новокосино
https://reutov.cian.ru/sale/flat/308352552/,Реутов,25,25,1,5700000,2022,,,"14,2 м²",4 м²,,Транспортная ,27,Никольское
https://reutov.cian.ru/sale/flat/307041073/,Реутов,2,25,1,6800000,2022,,,20 м²,5 м²,,Носовихинское шоссе,43,Новокосино
https://reutov.cian.ru/sale/flat/298815654/,Реутов,7,25,1,6898270,2026,Монолитно-кирпичный,Без отделки,"18,9 м²",5 м²,,,к2,Новокосино
https://reutov.cian.ru/sale/flat/307336790/,Реутов,14,25,1,6150000,2022,,,18 м²,,,Транспортная ,27,Никольское
https://reutov.cian.ru/sale/flat/303029396/,Реутов,25,25,1,5900000,2016,,,,,, Октября,48,Никольское
https://reutov.cian.ru/sale/flat/306384028/,Реутов,22,25,1,7780840,2026,Монолитно-кирпичный,Без отделки,"17,9 м²",5 м²,,,к4,Новокосино
https://reutov.cian.ru/sale/flat/301525454/,Реутов,21,25,1,7050000,2024,,,18 м²,,,Юбилейный проспект,45,Новокосино
https://reutov.cian.ru/sale/flat/308301410/,Реутов,19,25,1,9800000,2024,,,16 м²,10 м²,,Юбилейный проспект,45,Новокосино
https://reutov.cian.ru/sale/flat/293698935/,Реутов,23,25,1,7536260,2026,Монолитно-кирпичный,Без отделки,"19,9 м²",5 м²,,,к2,Новокосино
https://reutov.cian.ru/sale/flat/308496672/,Реутов,8,25,1,6100000,2022,,,20 м²,,,Транспортная ,29,Никольское
https://reutov.cian.ru/sale/flat/308626853/,Реутов,18,25,1,7950000,2016,,,20 м²,,,Носовихинское шоссе,25,Новокосино
https://reutov.cian.ru/sale/flat/298541305/,Реутов,4,25,1,7190390,2026,Монолитно-кирпичный,Без отделки,"18,8 м²",5 м²,,,к1,Новокосино
https://reutov.cian.ru/sale/flat/300303629/,Реутов,12,25,1,6950000,2013,,,,,,Юбилейный проспект,72,Никольское
https://reutov.cian.ru/sale/flat/304689890/,Реутов,25,26,1,5700000,2022,,,"23,2 м²",,,Транспортная ,27,Никольское
https://reutov.cian.ru/sale/flat/307530999/,Реутов,11,25,1,7600000,0,,,21 м²,8 м²,, Октября,44,Никольское
https://domodedovo.cian.ru/sale/flat/306318707/,Домодедово,2,12,1,6682795,2025,"Монолитно-кирпичный, монолитный",Без отделки,,,,,,Домодедовская
https://domodedovo.cian.ru/sale/flat/308405011/,Домодедово,14,17,1,5350000,2017,,,16 м²,9 м²,, Курыжова,30к1,Подольск
https://domodedovo.cian.ru/sale/flat/308198423/,Домодедово,2,2,1,3650000,0,,,"18,7 м²","5,1 м²",, Корнеева,9,Подольск
https://domodedovo.cian.ru/sale/flat/306319347/,Домодедово,2,12,1,4437000,2025,"Монолитно-кирпичный, монолитный",Без отделки,,,,,,Домодедовская
https://domodedovo.cian.ru/sale/flat/307492802/,Домодедово,8,17,1,5900000,2015,,,17 м²,10 м²,, Текстильщиков,41Б,Подольск
https://domodedovo.cian.ru/sale/flat/298125174/,Домодедово,8,17,1,8350000,2009,,,18 м²,10 м²,, 25 лет Октября,20,Подольск
https://domodedovo.cian.ru/sale/flat/306319379/,Домодедово,4,12,1,5522400,2025,"Монолитно-кирпичный, монолитный",Без отделки,,,,,,Домодедовская
https://domodedovo.cian.ru/sale/flat/302877837/,Домодедово,8,20,1,5275000,2025,,,16 м²,"9,4 м²",,,,
https://domodedovo.cian.ru/sale/flat/307944634/,Домодедово,1,1,1,2430000,0,,,,,Белые Столбы мкр, Авенариуса,2,
https://domodedovo.cian.ru/sale/flat/306319169/,Домодедово,6,12,1,5775000,2025,"Монолитно-кирпичный, монолитный",Без отделки,,,,,,Домодедовская
https://domodedovo.cian.ru/sale/flat/308622447/,Домодедово,9,10,1,5700000,2014,,,19 м²,10 м²,, Курыжова,19к1,Подольск
https://domodedovo.cian.ru/sale/flat/308135229/,Домодедово,5,24,1,6200000,2016,,,,15 м²,, Курыжова,22,Подольск
https://domodedovo.cian.ru/sale/flat/300979165/,Домодедово,15,17,1,7639786,2025,Монолитный,"Предчистовая, чистовая",,,,,13,Остафьево
https://domodedovo.cian.ru/sale/flat/306837118/,Домодедово,14,17,1,5700000,2013,,,20 м²,11 м²,, Гагарина,58,Подольск
https://domodedovo.cian.ru/sale/flat/308173234/,Домодедово,1,1,1,3750300,0,,,,,мкр. Авиационный, Жуковского,11,
https://domodedovo.cian.ru/sale/flat/307259872/,Домодедово,6,17,1,7037360,2025,Монолитный,"Предчистовая, чистовая",,,,,13,Остафьево
https://domodedovo.cian.ru/sale/flat/308282932/,Домодедово,2,3,1,5200000,2015,,,12 м²,14 м²,Белые Столбы мкр, Мечты,20к1,
https://domodedovo.cian.ru/sale/flat/305020749/,Домодедово,2,18,1,4100000,2023,,,18 м²,10 м²,, Современников,6,Подольск
https://domodedovo.cian.ru/sale/flat/288577607/,Домодедово,10,19,1,3790000,0,,,18 м²,,, Курыжова,16,Подольск
https://domodedovo.cian.ru/sale/flat/307636595/,Домодедово,2,5,1,5200000,0,,,"19,4 м²",6 м²,,проезд 3-й Московский,,Подольск
https://domodedovo.cian.ru/sale/flat/307393413/,Домодедово,9,17,1,7500000,0,,,"16,2 м²","10,4 м²",, Лунная,29,Подольск
https://domodedovo.cian.ru/sale/flat/308117691/,Домодедово,13,17,1,4440000,2023,,,"14,5 м²","9,8 м²",, Современников,6,Подольск
https://domodedovo.cian.ru/sale/flat/308202951/,Домодедово,20,24,1,6350000,2016,,,,11 м²,, Курыжова,28,Подольск
https://domodedovo.cian.ru/sale/flat/307998115/,Домодедово,2,5,1,4300000,0,,,"17,3 м²","5,3 м²",мкр. Авиационный, Жуковского,11,
https://domodedovo.cian.ru/sale/flat/300732803/,Домодедово,6,10,1,9000000,2015,,,,,мкр. Авиационный, Ильюшина,20,
https://domodedovo.cian.ru/sale/flat/300979186/,Домодедово,6,17,2,10517376,2025,Монолитный,"Предчистовая, чистовая",,,,,13,Остафьево
https://domodedovo.cian.ru/sale/flat/302316118/,Домодедово,3,17,2,6900000,2021,,,"30,6 м²",10 м²,, Текстильщиков,39,Подольск
https://domodedovo.cian.ru/sale/flat/308526622/,Домодедово,2,5,2,3490000,1988,,,22 м²,6 м²,мкр. Барыбино, Южная,16,
https://domodedovo.cian.ru/sale/flat/300979108/,Домодедово,2,17,2,10130560,2025,Монолитный,"Предчистовая, чистовая",,,,,14,Остафьево
https://domodedovo.cian.ru/sale/flat/305967374/,Домодедово,6,17,2,10200000,2015,,,38 м²,9 м²,, Курыжова,7к3,Подольск
https://domodedovo.cian.ru/sale/flat/300797082/,Домодедово,2,4,2,4800000,1961,,,26 м²,"6,1 м²",, Ломоносова,24А,Подольск
https://domodedovo.cian.ru/sale/flat/300979204/,Домодедово,14,17,2,10240030,2025,Монолитный,"Предчистовая, чистовая",,,,,13,Остафьево
https://domodedovo.cian.ru/sale/flat/307098904/,Домодедово,14,17,2,7700000,2016,,,34 м²,10 м²,, Курыжова,5,Подольск
https://domodedovo.cian.ru/sale/flat/307392386/,Домодедово,16,17,2,8878510,2023,Монолитный,"Предчистовая, чистовая",,,, Современников,10,Силикатная
https://domodedovo.cian.ru/sale/flat/308618787/,Домодедово,8,17,2,11500000,2013,,,31 м²,11 м²,, Текстильщиков,31,Подольск
https://domodedovo.cian.ru/sale/flat/307873541/,Домодедово,1,2,2,3400000,0,,,25 м²,5 м²,, Текстильщиков,8А,Подольск
https://domodedovo.cian.ru/sale/flat/306319803/,Домодедово,1,12,2,7524100,2025,"Монолитно-кирпичный, монолитный",Без отделки,,,,,,Домодедовская
https://domodedovo.cian.ru/sale/flat/304385099/,Домодедово,1,4,2,4900000,1959,,,25 м²,6 м²,, Горького,8,Подольск
https://domodedovo.cian.ru/sale/flat/307654605/,Домодедово,9,14,2,10500000,2014,,,35 м²,11 м²,,Кутузовский проезд,17,Подольск
https://domodedovo.cian.ru/sale/flat/297826689/,Домодедово,3,14,2,9490000,2002,,,"30,6 м²","12,9 м²",, 25 лет Октября,14к1,Подольск
https://domodedovo.cian.ru/sale/flat/303433792/,Домодедово,19,24,2,7500000,2017,,,36 м²,11 м²,, Курыжова,20,Подольск
https://domodedovo.cian.ru/sale/flat/308694657/,Домодедово,9,19,2,10999999,2013,,,34 м²,15 м²,, Советская,50,Подольск
https://domodedovo.cian.ru/sale/flat/304268795/,Домодедово,9,10,2,8500000,2002,,,31 м²,10 м²,, Корнеева,34,Подольск
https://domodedovo.cian.ru/sale/flat/304269398/,Домодедово,1,10,2,10400000,2011,,,34 м²,10 м²,, Лунная,21,Подольск
https://domodedovo.cian.ru/sale/flat/295359105/,Домодедово,5,5,2,7300000,1977,,,30 м²,9 м²,, Речная,14к1,Подольск
https://domodedovo.cian.ru/sale/flat/307983270/,Домодедово,14,17,2,9500000,0,,,,,Центральный мкр, Кирова,17к1,
https://domodedovo.cian.ru/sale/flat/307688672/,Домодедово,8,17,2,10300000,2011,,,31 м²,"11,1 м²",, Ломоносова,10,Подольск
https://domodedovo.cian.ru/sale/flat/304398787/,Домодедово,6,17,2,8900000,0,,,32 м²,10 м²,, Южнодомодедовская,15,Подольск
https://domodedovo.cian.ru/sale/flat/306318703/,Домодедово,10,12,3,10914000,2025,"Монолитно-кирпичный, монолитный",Без отделки,,,,,,Домодедовская
https://domodedovo.cian.ru/sale/flat/300158658/,Домодедово,11,17,3,10800000,0,,,,"9,4 м²",, Курыжова,7к3,Подольск
https://domodedovo.cian.ru/sale/flat/308944415/,Домодедово,11,18,3,12000000,2022,,,,9 м²,, Кирова,17к1,Подольск
https://domodedovo.cian.ru/sale/flat/306319309/,Домодедово,10,12,3,10327500,2025,"Монолитно-кирпичный, монолитный",Без отделки,,,,,,Домодедовская
https://domodedovo.cian.ru/sale/flat/304496422/,Домодедово,2,16,3,11300000,1982,,,"45,6 м²","10,1 м²",,проспект Академика Туполева,8,Битца
https://domodedovo.cian.ru/sale/flat/309012210/,Домодедово,7,16,3,11700000,2008,,,48 м²,"9,3 м²",, Лунная,9,Подольск
https://domodedovo.cian.ru/sale/flat/300979278/,Домодедово,6,17,3,13123372,2025,Монолитный,"Предчистовая, чистовая",,,,,13,Остафьево
https://domodedovo.cian.ru/sale/flat/299186866/,Домодедово,5,5,3,7150000,0,,,"37,1 м²","6,1 м²",, Талалихина,8,Подольск
https://domodedovo.cian.ru/sale/flat/306764024/,Домодедово,4,5,3,4790000,0,,,40 м²,"6,5 м²",мкр. Барыбино, Агрохимиков,3,
https://domodedovo.cian.ru/sale/flat/300979348/,Домодедово,11,17,3,12003165,2025,Монолитный,"Предчистовая, чистовая",,,,,13,Остафьево
https://domodedovo.cian.ru/sale/flat/307517894/,Домодедово,12,18,3,15650000,2017,,,45 м²,"13,2 м²",, Лунная,35,Подольск
https://domodedovo.cian.ru/sale/flat/307425280/,Домодедово,9,10,3,8550000,1998,,,37 м²,"8,4 м²",, 25 лет Октября,4,Подольск
https://domodedovo.cian.ru/sale/flat/306233845/,Домодедово,4,5,3,6800000,0,,,43 м²,5 м²,,Подольский проезд,6,Подольск
https://domodedovo.cian.ru/sale/flat/307138117/,Домодедово,1,5,3,7300000,0,,,36 м²,5 м²,, 1-я Коммунистическая,36,Подольск
https://domodedovo.cian.ru/sale/flat/307143281/,Домодедово,1,3,3,8999999,2015,,,50 м²,21 м²,Белые Столбы мкр, Мечты,9к2,
https://domodedovo.cian.ru/sale/flat/302630435/,Домодедово,9,19,3,15499999,2013,,,"45,8 м²","20,9 м²",, Советская,50,Подольск
https://domodedovo.cian.ru/sale/flat/309000658/,Домодедово,5,17,3,10870000,0,,,"48,1 м²",10 м²,, Курыжова,7к3,Подольск
https://domodedovo.cian.ru/sale/flat/304904133/,Домодедово,3,4,3,8000000,1964,,,"36,5 м²",6 м²,,Кутузовский проезд,11,Подольск
https://domodedovo.cian.ru/sale/flat/305252311/,Домодедово,3,9,4,15999000,2005,,,"50,3 м²","8,7 м²",, Коломийца,8к1,Подольск
https://domodedovo.cian.ru/sale/flat/306371756/,Домодедово,4,17,4,12000000,2016,,,59 м²,"9,4 м²",, Курыжова,1к2,Подольск
https://domodedovo.cian.ru/sale/flat/307094720/,Домодедово,5,10,4,12590000,0,,,45 м²,12 м²,, 25 лет Октября,14,Домодедовская
https://domodedovo.cian.ru/sale/flat/305616843/,Домодедово,10,14,4,19990000,2009,,,63 м²,16 м²,, Кирова,7к1,Подольск
https://domodedovo.cian.ru/sale/flat/293240623/,Домодедово,4,10,4,22400000,0,,,78 м²,"11,5 м²",, 25 лет Октября,9,Подольск
https://domodedovo.cian.ru/sale/flat/294896993/,Домодедово,4,9,4,17000000,2005,,,54 м²,10 м²,, Коломийца,8к1,Подольск
https://domodedovo.cian.ru/sale/flat/302524435/,Домодедово,5,5,4,6000000,1969,,,39 м²,5 м²,, Текстильщиков,5,Подольск
https://domodedovo.cian.ru/sale/flat/308788736/,Домодедово,4,5,4,8200000,1974,,,40 м²,,, Набережная,16,Подольск
https://domodedovo.cian.ru/sale/flat/303783775/,Домодедово,7,15,4,13500000,2016,,,"77,6 м²","9,4 м²",, Курыжова,1к2,Подольск
https://domodedovo.cian.ru/sale/flat/300402040/,Домодедово,17,19,4,20000000,2013,,,"72,2 м²","11,4 м²",, Советская,50,Подольск
https://domodedovo.cian.ru/sale/flat/307502598/,Домодедово,4,10,4,17900000,0,,,"77,5 м²","21,4 м²",, 25 лет Октября,1,Подольск
https://domodedovo.cian.ru/sale/flat/306143005/,Домодедово,3,9,4,17350000,2012,,,75 м²,14 м²,, Лунная,15,Подольск
https://domodedovo.cian.ru/sale/flat/307635076/,Домодедово,9,17,4,16500000,2015,,,62 м²,"11,5 м²",, Курыжова,21,Подольск
https://domodedovo.cian.ru/sale/flat/300341542/,Домодедово,4,5,4,9900000,1978,,,60 м²,10 м²,Белые Столбы мкр, Геологов,4,
https://domodedovo.cian.ru/sale/flat/304215671/,Домодедово,9,14,2,9500000,2009,,,"26,3 м²",11 м²,, Дружбы,6к1,Подольск
https://domodedovo.cian.ru/sale/flat/308362215/,Домодедово,3,17,3,13490000,2015,,,48 м²,11 м²,, Лунная,25к1,Подольск
https://domodedovo.cian.ru/sale/flat/308720422/,Домодедово,1,9,2,10300000,2003,,,,12 м²,,Каширское шоссе,67,Подольск
https://domodedovo.cian.ru/sale/flat/299932856/,Домодедово,8,10,5,31200000,1995,,,"137,9 м²","32,8 м²",,Каширское шоссе,38а,Подольск
https://domodedovo.cian.ru/sale/flat/302309812/,Домодедово,17,17,5,37000000,2016,,,"165,9 м²",25 м²,, Лунная,29,Подольск
https://domodedovo.cian.ru/sale/flat/300652470/,Домодедово,12,17,2,8950000,2021,,,"30,2 м²","9,2 м²",, Кирова,17к1,Подольск
https://domodedovo.cian.ru/sale/flat/308024541/,Домодедово,7,17,3,13200000,2020,,,"38,9 м²","19,4 м²",, Гагарина,49,Подольск
https://domodedovo.cian.ru/sale/flat/308351310/,Домодедово,14,18,3,14950000,2017,,,52 м²,12 м²,, Лунная,35,Подольск
https://domodedovo.cian.ru/sale/flat/308627004/,Домодедово,3,19,3,14700000,0,,,"47,5 м²",12 м²,, Советская,50,Подольск
https://domodedovo.cian.ru/sale/flat/279001133/,Домодедово,8,10,3,12000000,2004,,,,"15,8 м²",Белые Столбы мкр, Привато,5,
https://domodedovo.cian.ru/sale/flat/297870272/,Домодедово,3,9,3,15399999,0,,,46 м²,22 м²,,Каширское шоссе,83,Подольск
https://domodedovo.cian.ru/sale/flat/261709732/,Домодедово,9,12,3,14700000,2011,,,60 м²,12 м²,Западный мкр, Лунная,11,
https://domodedovo.cian.ru/sale/flat/254618120/,Домодедово,13,14,3,19000000,2008,,,48 м²,"17,5 м²",, Дружбы,2,Подольск
https://domodedovo.cian.ru/sale/flat/305648385/,Домодедово,3,14,3,14490000,2008,,,45 м²,12 м²,, Дружбы,8,Подольск
https://domodedovo.cian.ru/sale/flat/290009543/,Домодедово,8,17,3,14500000,0,,,"55,7 м²",12 м²,, Северная,6,Подольск
https://domodedovo.cian.ru/sale/flat/308094735/,Домодедово,3,9,3,9790000,1992,,,"37,7 м²","8,6 м²",, Советская,19,Подольск
https://domodedovo.cian.ru/sale/flat/306995095/,Домодедово,1,9,3,9550000,1970,,,"39,7 м²",9 м²,, 25 лет Октября,10,Подольск
https://domodedovo.cian.ru/sale/flat/307819839/,Домодедово,1,10,3,11500000,2015,,,53 м²,14 м²,,проезд 3-й Московский,1,Подольск
https://domodedovo.cian.ru/sale/flat/307275680/,Домодедово,5,10,3,19999000,1995,,,95 м²,"15,1 м²",,Каширское шоссе,38а,Подольск
https://domodedovo.cian.ru/sale/flat/308155415/,Домодедово,10,10,3,9800000,0,,,,"8,4 м²",, 25 лет Октября,4,Подольск
https://domodedovo.cian.ru/sale/flat/308294955/,Домодедово,10,17,2,10500000,2016,,,,,Западный мкр, Лунная,17к3,
https://domodedovo.cian.ru/sale/flat/300979099/,Домодедово,10,17,1,5575366,2025,Монолитный,"Предчистовая, чистовая",,,,,14,Остафьево
https://domodedovo.cian.ru/sale/flat/306933349/,Домодедово,6,17,1,4250000,2018,,,,5 м²,, Курыжова,16,Подольск
https://domodedovo.cian.ru/sale/flat/308198287/,Домодедово,9,17,1,3750000,2016,,,,,, Курыжова,16,Подольск
https://domodedovo.cian.ru/sale/flat/308798041/,Домодедово,9,17,1,4500000,2017,,,"17,7 м²",,, Курыжова,14,Подольск
https://domodedovo.cian.ru/sale/flat/309040604/,Домодедово,9,17,1,3650000,0,,,,9 м²,, Курыжова,14,Подольск
https://domodedovo.cian.ru/sale/flat/308768526/,Домодедово,6,19,1,4450000,0,,,,,, Курыжова,30,Подольск
https://domodedovo.cian.ru/sale/flat/307215733/,Домодедово,6,17,1,4400000,2017,,,,6 м²,, Курыжова,32,Подольск
https://domodedovo.cian.ru/sale/flat/307930343/,Домодедово,17,17,1,5100000,2019,,,,8 м²,, Курыжова,32,Подольск
https://domodedovo.cian.ru/sale/flat/304223182/,Домодедово,6,17,1,3800000,2018,,,"19,8 м²",4 м²,, Южнодомодедовская,17,Подольск
https://domodedovo.cian.ru/sale/flat/299602963/,Домодедово,14,17,1,4600000,2017,,,17 м²,5 м²,, Курыжова,14,Подольск
https://domodedovo.cian.ru/sale/flat/306189901/,Домодедово,2,19,1,3800000,2017,,,,,, Курыжова,14,Подольск
https://domodedovo.cian.ru/sale/flat/301586248/,Домодедово,4,19,1,4600000,2017,,,18 м²,6 м²,, Южнодомодедовская,17,Подольск
https://domodedovo.cian.ru/sale/flat/307396107/,Домодедово,2,17,1,4700000,2017,,,17 м²,5 м²,, Южнодомодедовская,17,Подольск
https://domodedovo.cian.ru/sale/flat/309030918/,Домодедово,5,17,1,4600000,0,,,"17,1 м²",6 м²,, Южнодомодедовская,11,Подольск
https://domodedovo.cian.ru/sale/flat/305933363/,Домодедово,12,19,1,4700000,2017,,,"20,8 м²",,, Южнодомодедовская,17,Подольск
https://domodedovo.cian.ru/sale/flat/307867045/,Домодедово,16,17,1,4700000,0,,,14 м²,,, Южнодомодедовская,17,Подольск
https://domodedovo.cian.ru/sale/flat/307251650/,Домодедово,17,17,1,5100000,2019,,,,8 м²,, Курыжова,32,Подольск
https://domodedovo.cian.ru/sale/flat/308248877/,Домодедово,2,17,1,5200000,2017,,,"19,2 м²",,Город Счастья ЖК, Донская,5,
https://domodedovo.cian.ru/sale/flat/301158980/,Домодедово,3,19,1,5000000,2017,,,17 м²,5 м²,, Курыжова,16,Подольск
https://domodedovo.cian.ru/sale/flat/306542300/,Домодедово,5,17,1,7280000,2023,,,"13,5 м²",10 м²,, Современников,8,Подольск
https://domodedovo.cian.ru/sale/flat/308075213/,Домодедово,6,18,1,4600000,2021,,,16 м²,4 м²,, Донская,3,Домодедовская
https://domodedovo.cian.ru/sale/flat/300979354/,Домодедово,11,17,1,5756520,2025,Монолитный,"Предчистовая, чистовая",,,,,13,Остафьево
https://ruza.cian.ru/sale/flat/308573882/,Руза,3,4,2,3800000,0,,,,"6,3 м²",,,,
https://ruza.cian.ru/sale/flat/305934021/,Руза,4,9,3,7800000,1988,,,"50,2 м²",10 м²,Руза, Солнцева,24.0,
https://ruza.cian.ru/sale/flat/305783802/,Руза,8,10,1,4300000,2020,,,21 м²,15 м²,Северное сияние мкр, Вишневая,7.0,
https://ruza.cian.ru/sale/flat/308569423/,Руза,3,5,2,4200000,1987,,,28 м²,"8,1 м²",Руза,Демократический переулок,25.0,
https://ruza.cian.ru/sale/flat/303943530/,Руза,1,1,2,3500000,1952,,,28 м²,8 м²,Руза,Социалистическая ,22.0,
https://ruza.cian.ru/sale/flat/295616981/,Руза,1,3,0,2900000,2011,,,20 м²,10 м²,Руза,Парковая ,20.0,
https://ruza.cian.ru/sale/flat/304106364/,Руза,1,7,2,6500000,0,,,30 м²,12 м²,Северное сияние мкр, Вишневая,,
https://ruza.cian.ru/sale/flat/308804537/,Руза,1,5,1,4899000,0,,,,"7,5 м²",Руза,Федеративная ,11.0,
https://ruza.cian.ru/sale/flat/297749313/,Руза,5,5,1,4150000,0,,,"9,9 м²","12,7 м²",Северное сияние мкр, Вишневая,2.0,
https://ruza.cian.ru/sale/flat/307125499/,Руза,1,6,1,3999999,0,,,,,Руза,Революционная ,18.0,
https://yegoryevsk.cian.ru/sale/flat/294152455/,Егорьевск,2,5,1,3100000,1966,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/306054538/,Егорьевск,4,5,1,2890000,1966,,,18 м²,6 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/292409579/,Егорьевск,1,1,1,2050000,1960,,,17 м²,8 м²,Егорьевск,Верхнепрудная ,13,
https://yegoryevsk.cian.ru/sale/flat/305282571/,Егорьевск,2,5,1,3350000,1973,,,18 м²,9 м²,,,,
https://yegoryevsk.cian.ru/sale/flat/308748773/,Егорьевск,1,2,1,2200000,0,,,18 м²,6 м²,Егорьевск,переулок Плеханова,17,
